episode_reward,coop_rate,opp_coop_rate,reward_difference,episode
16.0,0.5714285714285714,0.5714285714285714,0.0,1
17.0,0.5714285714285714,0.5714285714285714,0.0,2
16.0,0.5714285714285714,0.5714285714285714,0.0,3
13.0,0.5714285714285714,0.42857142857142855,-0.7142857142857144,4
13.0,0.7142857142857143,0.42857142857142855,-1.4285714285714284,5
24.0,0.5714285714285714,0.8571428571428571,1.4285714285714284,6
18.0,0.5714285714285714,0.5714285714285714,0.0,7
13.0,0.8571428571428571,0.5714285714285714,-1.4285714285714284,8
17.0,0.5714285714285714,0.5714285714285714,0.0,9
16.0,0.42857142857142855,0.42857142857142855,0.0,10
23.0,0.2857142857142857,0.7142857142857143,2.142857142857143,11
16.0,0.5714285714285714,0.5714285714285714,0.0,12
17.0,0.14285714285714285,0.42857142857142855,1.4285714285714284,13
11.0,0.42857142857142855,0.2857142857142857,-0.7142857142857142,14
15.0,0.2857142857142857,0.42857142857142855,0.7142857142857142,15
25.0,0.14285714285714285,0.7142857142857143,2.857142857142857,16
17.0,0.42857142857142855,0.5714285714285714,0.7142857142857142,17
21.0,0.2857142857142857,0.5714285714285714,1.4285714285714286,18
14.0,0.42857142857142855,0.42857142857142855,0.0,19
18.0,0.42857142857142855,0.5714285714285714,0.7142857142857144,20
24.0,0.2857142857142857,0.7142857142857143,2.1428571428571423,21
23.0,0.42857142857142855,0.7142857142857143,1.4285714285714284,22
21.0,0.5714285714285714,0.7142857142857143,0.7142857142857144,23
15.0,0.7142857142857143,0.5714285714285714,-0.7142857142857144,24
13.0,0.5714285714285714,0.42857142857142855,-0.7142857142857144,25
15.0,0.0,0.2857142857142857,1.4285714285714284,26
21.0,0.2857142857142857,0.5714285714285714,1.4285714285714286,27
10.0,0.42857142857142855,0.2857142857142857,-0.7142857142857142,28
24.0,0.2857142857142857,0.7142857142857143,2.1428571428571423,29
14.0,0.7142857142857143,0.5714285714285714,-0.7142857142857144,30
25.0,0.42857142857142855,0.8571428571428571,2.1428571428571432,31
17.0,0.5714285714285714,0.5714285714285714,0.0,32
21.0,0.2857142857142857,0.5714285714285714,1.4285714285714286,33
16.0,0.42857142857142855,0.42857142857142855,0.0,34
16.0,0.7142857142857143,0.5714285714285714,-0.7142857142857144,35
20.0,0.2857142857142857,0.5714285714285714,1.4285714285714286,36
14.0,0.14285714285714285,0.2857142857142857,0.7142857142857142,37
9.0,0.7142857142857143,0.2857142857142857,-2.1428571428571423,38
24.0,0.2857142857142857,0.7142857142857143,2.1428571428571423,39
13.0,0.8571428571428571,0.5714285714285714,-1.4285714285714284,40
16.0,0.2857142857142857,0.42857142857142855,0.7142857142857142,41
21.0,0.5714285714285714,0.7142857142857143,0.7142857142857144,42
14.0,0.42857142857142855,0.42857142857142855,0.0,43
21.0,0.5714285714285714,0.7142857142857143,0.7142857142857144,44
19.0,0.42857142857142855,0.5714285714285714,0.7142857142857144,45
17.0,0.5714285714285714,0.5714285714285714,0.0,46
22.0,0.14285714285714285,0.5714285714285714,2.142857142857143,47
9.0,0.5714285714285714,0.2857142857142857,-1.4285714285714286,48
17.0,0.2857142857142857,0.42857142857142855,0.7142857142857142,49
11.0,0.42857142857142855,0.2857142857142857,-0.7142857142857142,50
16.0,0.2857142857142857,0.42857142857142855,0.7142857142857142,51
12.0,0.7142857142857143,0.42857142857142855,-1.4285714285714286,52
18.0,0.42857142857142855,0.5714285714285714,0.7142857142857144,53
16.0,0.2857142857142857,0.42857142857142855,0.7142857142857142,54
24.0,0.5714285714285714,0.8571428571428571,1.4285714285714284,55
14.0,0.5714285714285714,0.42857142857142855,-0.7142857142857144,56
15.0,0.0,0.2857142857142857,1.4285714285714284,57
17.0,0.5714285714285714,0.5714285714285714,0.0,58
7.0,0.5714285714285714,0.14285714285714285,-2.142857142857143,59
18.0,0.42857142857142855,0.5714285714285714,0.7142857142857144,60
22.0,0.14285714285714285,0.5714285714285714,2.142857142857143,61
19.0,0.42857142857142855,0.5714285714285714,0.7142857142857144,62
19.0,0.42857142857142855,0.5714285714285714,0.7142857142857144,63
24.0,0.2857142857142857,0.7142857142857143,2.1428571428571423,64
27.0,0.2857142857142857,0.8571428571428571,2.857142857142857,65
15.0,0.7142857142857143,0.5714285714285714,-0.7142857142857144,66
25.0,0.14285714285714285,0.7142857142857143,2.857142857142857,67
11.0,0.42857142857142855,0.2857142857142857,-0.7142857142857142,68
18.0,0.14285714285714285,0.42857142857142855,1.4285714285714288,69
18.0,0.7142857142857143,0.7142857142857143,0.0,70
15.0,0.7142857142857143,0.5714285714285714,-0.7142857142857144,71
16.0,0.2857142857142857,0.42857142857142855,0.7142857142857142,72
21.0,0.7142857142857143,0.8571428571428571,0.7142857142857144,73
15.0,0.42857142857142855,0.42857142857142855,0.0,74
16.0,0.2857142857142857,0.42857142857142855,0.7142857142857142,75
13.0,0.2857142857142857,0.2857142857142857,0.0,76
10.0,0.42857142857142855,0.2857142857142857,-0.7142857142857142,77
14.0,0.8571428571428571,0.5714285714285714,-1.4285714285714284,78
26.0,0.14285714285714285,0.7142857142857143,2.857142857142857,79
11.0,0.42857142857142855,0.2857142857142857,-0.7142857142857142,80
21.0,0.14285714285714285,0.5714285714285714,2.142857142857143,81
12.0,0.2857142857142857,0.2857142857142857,0.0,82
16.0,0.2857142857142857,0.42857142857142855,0.7142857142857142,83
24.0,0.5714285714285714,0.8571428571428571,1.4285714285714284,84
15.0,0.42857142857142855,0.42857142857142855,0.0,85
20.0,0.42857142857142855,0.5714285714285714,0.7142857142857144,86
16.0,0.5714285714285714,0.5714285714285714,0.0,87
15.0,0.42857142857142855,0.42857142857142855,0.0,88
18.0,0.5714285714285714,0.5714285714285714,0.0,89
16.0,0.2857142857142857,0.42857142857142855,0.7142857142857142,90
18.0,0.7142857142857143,0.7142857142857143,0.0,91
14.0,0.8571428571428571,0.5714285714285714,-1.4285714285714284,92
12.0,0.2857142857142857,0.2857142857142857,0.0,93
15.0,0.42857142857142855,0.42857142857142855,0.0,94
17.0,0.42857142857142855,0.5714285714285714,0.7142857142857142,95
22.0,0.42857142857142855,0.7142857142857143,1.4285714285714286,96
6.0,0.5714285714285714,0.14285714285714285,-2.142857142857143,97
21.0,0.14285714285714285,0.5714285714285714,2.142857142857143,98
12.0,0.5714285714285714,0.42857142857142855,-0.7142857142857142,99
13.0,0.2857142857142857,0.2857142857142857,0.0,100
19.0,0.5714285714285714,0.7142857142857143,0.7142857142857144,101
